id,pair,sentence,label,status,annotator_1,annotator_2,label_1,label_2
440,pair3,ផលិតភាព និងប្រសិទ្ធភាពអាចកើតឡើងបានលុះត្រាតែអ្នកធ្វើការងារនោះពេញចិត្តនឹងអ្វីដែលពួកគេកំពុងធ្វើ។,positive,agreed,Seth,Krisna,positive,positive
441,pair3,ការិយាល័យកណ្តាលយើងទីតាំងនៅទីនេះ,neutral,agreed,Seth,Krisna,neutral,neutral
442,pair3,ក្រោយពេលកើតហេតុ សមត្ថកិច្ចជំនាញ បានចុះទៅវាស់វែងធ្វើកំណត់ហេតុយករថយន្តទាំងពីរគ្រឿងមករក្សាទុកនៅការិយាល័យចរាចរណ៍ផ្លូវគោក ដើម្បីរង់ចាំម្ចាស់ចូលខ្លួនមកដោះស្រាយតាមផ្លូវច្បាប់ ចំណែកសាកសពជនរងគ្រោះទាំងបី ត្រូវបានប្រគល់ឱ្យសាច់ញាតិយកទៅរៀបចំធ្វើបុណ្យតាមប្រពៃណី...៕,neutral,agreed,Seth,Krisna,neutral,neutral
443,pair3,សូមថ្លែងអំណរគុណចំពោះឯកឧត្តម ម៉ក់ ពេជ្ជរិទ្ធ ទីប្រឹក្សា ផ្ទាល់សម្តេចអគ្គមហាសេនាបតីតេជោ ហ៊ុន សែន និងជាប្រតិភូរាជរដ្ឋាភិបាល ទទួលបន្ទុកអគ្គនាយកនៃអគ្គនាយកដ្ឋានកាំកុងត្រូលដែលបានឧបត្ថម្ភថវិកាបោះពុម្ពផ្សាយ ។,positive,agreed,Seth,Krisna,positive,positive
444,pair3,រដ្ឋមន្ត្រីការបរទេសកម្ពុជា និងម៉ាឡេស៊ី ពិភាក្សាអំពីកិច្ចសហប្រតិបត្តិការ ក្នុងការប្រយុទ្ធប្រឆាំងនឹងឧក្រិដ្ឋកម្មឆបោក,positive,agreed,Seth,Krisna,positive,positive
445,pair3,ចំណុចនេះសំខាន់ជាងគេ បើការតាំងចិត្តធ្វើរបស់យើងមិនមានភាពជាប់លាប់ទេ យើងគ្មានថ្ងៃជោគជ័យនោះឡើយ។,positive,agreed,Seth,Krisna,positive,positive
446,pair3,តាមរយៈការប្រមូលផ្តុំមេដឹកនាំធុរកិច្ច និងសហគមន៍រួមគ្នាបង្កើតបានជាសំឡេង និងបេះដូងរួមគ្នាតែមួយនៅក្នុងឧស្សាហកម្មមួយនេះ ក្លិប STC ផ្តោតលើការកសាងសហគមន៍ដើម្បីសម្រេចបាននូវគោលដៅនៃកំណើនសេដ្ឋកិច្ចប្រកបដោយចីរភាពនៅក្នុងខេត្ត។,positive,agreed,Seth,Krisna,positive,positive
447,pair3,ក្រុមហ៊ុនបានបដិសេធថាខ្លួនមិនជាប់ពាក់ព័ន្ធក្នុងអាជីវកម្មឈើទេ។,,needs_adjudication,Seth,Krisna,negative,neutral
448,pair3,លោក Raymond Sia ក្រុមប្រឹក្សាភិបាល និងនាយកប្រតិបត្តិ មានក្តីសោមន្សរីករាយជាខ្លាំង សម្រាប់ការឈ្នះពានរង្វាន់ និងការទទួលស្គាល់ពីសំណាក់ Asiamoney និងស្ថាប័នអន្តរជាតិផ្សេងៗទៀត។,positive,agreed,Seth,Krisna,positive,positive
449,pair3,ខ្ញុំកំពុងស្រវឹងស្រាជោគជាំហើយ,negative,agreed,Seth,Krisna,negative,negative
450,pair3,ការងារដែលមានប្រាក់ខែច្រើនខ្ញុំនឹងធ្វើ,positive,agreed,Seth,Krisna,positive,positive
451,pair3,ប្រជាជនអ៊ុយក្រែនក្នុងតំបន់រំដោះ ទទួលបានក្តីសង្ឃឹមឡើងវិញ ជាមួយនឹងអារម្មណ៍ដែលនឹកស្មានមិនដល់,positive,agreed,Seth,Krisna,positive,positive
452,pair3,ភ្នំពេញ៖ វិស័យព័ត៌មានពិតជាមានសារៈសំខាន់ក្នុងទំនាក់ទំនងកម្ពុជា-ចិននាពេលបច្ចុប្បន្ននេះ ខណៈវិស័យនេះ គឺត្រូវបានចាត់ទុកដូចជាស្ពានចម្លងនូវព័ត៌មានពិត នៃប្រទេសទាំងពីរ និងសកលលោក។,neutral,agreed,Seth,Krisna,neutral,neutral
453,pair3,ព្រះពុទ្ធបានបង្រៀនមនុស្សមិនឲ្យធ្វើខ្លួនជាបុគ្គលគិតតែប្រយោជន៍ខ្លួនឯងនោះទេ។,positive,agreed,Seth,Krisna,positive,positive
454,pair3,យ៉ាងណាមិញ ពាក់ព័ន្ធនឹងពេលវាលាដែលអាចរៀបចំពិធីឡើងវិញនេះ ឯកឧត្តមអភិបាលខេត្តកំពង់ធំ បានបញ្ជាក់ថា៖ «យើងគិតថា បើអត់មានភ្លៀងពីខេត្តព្រះវិហារនោះទេ ៤-៥ថ្ងៃ ១អាទិត្យទៀតអីស្រក យើងអាចកំណត់ពេលវិញបានហើយ»។,,needs_adjudication,Seth,Krisna,positive,neutral
455,pair3,បងស្រីរបស់ខ្ញុំខិតខំធ្វើការដើម្បីរកប្រាក់ជួយផ្គត់ផ្គង់ដល់ប្អូនប្អូន។,positive,agreed,Seth,Krisna,positive,positive
456,pair3,អ្នកប្រើប្រាស់បណ្តាញសង្គមមួយដែលដាក់ឈ្មោះ ថាន យ៉ា បានបញ្ចេញមតិជុំវិញរឿងនេះ ដែលទំនងជាសំដៅឌឺឲ្យលោក ហ៊ុន សែន ថា«ធ្វើបាបកម្មច្រើនខ្លាំងខ្លាចបារមីមិនដល់ ចូលវត្តមិនចុះ ចោលខ្មោចក្នុងវត្តវិញ្ញាណវល់វល់…»។,negative,agreed,Seth,Krisna,negative,negative
457,pair3,យ៉ាងណាមិញ មហាសន្និបាតទំនងជាត្រូវបោះឆ្នោតជាសាធារណៈថាតើត្រូវរៀបចំការបោះឆ្នោតសម្ងាត់ឬអត់។,neutral,agreed,Seth,Krisna,neutral,neutral
458,pair3,ខ្ញុំកំពុងសិក្សាផ្នែករដ្ឋបាលនិងពាណិជ្ជកម្ម,neutral,agreed,Seth,Krisna,neutral,neutral
459,pair3,ទោះបីជាបានឆ្លងកាត់សភារបស់រុស្ស៊ីក៏ដោយ វិមានក្រែមឡាំងមិនទាន់កំណត់ជាផ្លូវការនូវព្រំប្រទល់នៃតំបន់ថ្មីនោះទេ ពោលគឺផ្នែកមួយចំនួនធំស្ថិតនៅក្រោមការគ្រប់គ្រងរបស់កងកម្លាំងអ៊ុយក្រែន។,positive,agreed,Seth,Krisna,positive,positive
460,pair3,គួររំលឹកដែរថា រាជរដ្ឋាភិបាលកម្ពុជា បានសម្រេចឱ្យមានការប្រមូលពន្ធអាករលើរថយន្តគ្មានពន្ធ មានស្រាប់ក្នុងប្រទេស ជ្រកក្រោមផ្លាកលេខផ្សេងៗ ចាប់ពីខែកញ្ញា ឆ្នាំ២០២១ និងបញ្ចប់ត្រឹមថ្ងៃទី៣០ ខែមិថុនា ឆ្នាំ២០២២។,neutral,agreed,Seth,Krisna,neutral,neutral
461,pair3,មានឆន្ទៈខ្ពស់ក្នុងនាមជាគ្រួដើម្បីឲ្យសិស្សអ្នកសិក្សាមានគុណភាព នៅប្រទេសសឹង្ហបុរី គេចំណាយលុយដែលជាកញ្ចប់ថវិកាជាតិច្រើនលើសលប់ក្នុងវិស័យអប់រំ បណ្តុះមនុស្ស រយៈ ពេល២៥ឆ្នាំ គេមានចក្ខុវិស័យវែងឆ្ងាយណាស់ យើងគូរៀនសូត្រពីគេ។,positive,agreed,Seth,Krisna,positive,positive
462,pair3,បន្ទាប់ពីគង់ចាំព្រះវស្សាអស់រយៈពេល៣ខែរួចមក នៅថ្ងៃ១៥កើត ខែអស្សុជ ព្រះភិក្ខុសង្ឃគ្រប់អង្គនៅតាមទីវត្តអារាមនានាតែងប្រារព្ធពិធីបុណ្យបែបសាសនាមួយដែលមានឈ្មោះថា បវារណា ឬហៅថា បុណ្យចេញព្រះវស្សា ដែលជាពិធីមួយស្របតាមពុទ្ធវិន័យរបស់ព្រះពុទ្ធបរមគ្រូជាម្ចាស់នៃយើង។,neutral,agreed,Seth,Krisna,neutral,neutral
463,pair3,សិស្សចាស់ៗជាច្រើនបានសម្រេចបោះបង់ចោលការសិក្សា ដើម្បីរកការងារធ្វើរកប្រាក់ចំណូលដើម្បីផ្គត់ផ្គង់គ្រួសារ។,negative,agreed,Seth,Krisna,negative,negative
464,pair3,ដូច្នេះពិធីបុណ្យភ្ជុំបិណ្ឌ ដែលខ្មែរនិយមប្រារព្ធជារៀងរាល់ឆ្នាំ គឺដើម្បីឧទ្ទិសកុសលទៅដល់ពួកប្រេតទាំង៤ពួកនេះ ដែលប្រេតទាំងនេះចិញ្ចឹមជីវិតដោយផលទានដែលគេឧទ្ទិសឱ្យនេះឯង ៕,neutral,agreed,Seth,Krisna,neutral,neutral
465,pair3,នៅតំបន់ភាគឦសាន ទឹកទន្លេសេកុងកំពុងហក់ឡើងខ្លាំង ដែលអាចប្រឈមនឹងទឹកជំនន់,negative,agreed,Seth,Krisna,negative,negative
466,pair3,ថ្ងៃមួយបុរសនោះនាំប្រពន្ធទៅលេងឯផ្ទះឪពុកម្តាយរបស់ខ្លួន។,neutral,agreed,Seth,Krisna,neutral,neutral
467,pair3,នៅក្នុងខែកញ្ញា ឆ្នាំ ២០១៥ មហាសន្និបាតអង្គការសហប្រជាជាតិ បានអនុម័តនូវរបៀបវារៈឆ្នាំ ២០៣០ ថ្មី សម្រាប់ការអភិវឌ្ឍប្រកបដោយចីរភាព។,positive,agreed,Seth,Krisna,positive,positive
468,pair3,ទី៣៖ ចំពោះស្រ្ដីមានផ្ទៃពោះត្រូវតាមដាន និងពិនិត្យផ្ទៃពោះតាមកាលកំណត់របស់មណ្ឌលសុខភាព ឬមន្ទីរពេទ្យ បើស្រ្ដីគ្រប់ ខែជិតដល់ពេលសម្រាល ត្រូវរកកន្លែងស្នាក់នៅក្បែរមណ្ឌលសុខភាព ឬមន្ទីរពេទ្យដែលនៅជិតលោក អ្នកបំផុត។,neutral,agreed,Seth,Krisna,neutral,neutral
469,pair3,នេះបើតាមប្រសាសន៍របស់សម្តេច ហ៊ុន សែន ក្នុងពិធីជួបសំណេះសំណាលជាមួយប្រជាពលរដ្ឋ ដែលបានស្ម័គ្រចិត្តរើលំនៅឋាន និងសំណង់ផ្សេងៗ ចេញពីតំបន់រមណីយដ្ឋានអង្គរ នាព្រឹកថ្ងៃទី១៣ កញ្ញា នេះ។,neutral,agreed,Seth,Krisna,neutral,neutral
470,pair3,សៀវភៅ #នៅតែនឹកនៅតែស្រលាញ់ ចេញពីរោងពុម្ពហើយ ហើយនៅក្បែរនោះគឺស្លាបប៉ាកកា សម្រាប់ចុះហត្ថលេខាជូនមិត្រអ្នកអាន ដែលទទួលបានពីប្អូន កូនចាបមាស ជាកាដូសម្រាប់ស្នាដៃថ្មីនេះ,positive,agreed,Seth,Krisna,positive,positive
471,pair3,កត្តាសំខាន់ៗក្នុងការជ្រើសរើសពូជប្រពៃណីរួមមានរយៈពេលប្រមូលផលគុណភាពទិន្នផលខ្ពស់ភាពឡើងបាយនិងកត្តាសង្គមក៏បានជះឥទ្ធិពលដល់ការជ្រើសរើសប្រភេទស្រូវមកដាំដែរតួយ៉ាងស្ទើរតែគ្រប់កសិករទាំងអស់បានដាំពូជស្រូវដំណើបសម្រាប់ធ្វើនំក្នុងពិធីប្រពៃណីនិងសាសនាជាដើម,neutral,agreed,Seth,Krisna,neutral,neutral
472,pair3,ក្រុមការងារបង្ក្រាបការលេងល្បែងស៊ីសងខុសច្បាប់គ្រប់ប្រភេទនេះ មានសមាសភាពដូចជា៖ ឯកឧត្តមសន្តិបណ្ឌិត សុខ ផល រដ្ឋលេខាធិការក្រសួងមហាផ្ទៃ ជាប្រធាន រីឯឯកឧត្តមនាយឧត្តមសេនីយ៍សន្តិបណ្ឌិត នេត សាវឿន អគ្គស្នងការនគរបាលជាតិ និងឯកឧត្តម នៅ លក្ខណាអនុរដ្ឋលេខាធិការក្រសួងមហាផ្ទៃ ជាអនុប្រធាន រួមនិងសមាជិកមួយចំនួនទៀត។,positive,agreed,Seth,Krisna,positive,positive
473,pair3,ពួកគេមិនដែលពេញចិត្តនឹងអ្វីដែលគេមានទេ ហើយជាញឹកញាប់គឺគេប្រឹងរត់តាមអ្វីដែលគេចង់បាន។,,needs_adjudication,Seth,Krisna,negative,neutral
474,pair3,អ្នកត្រូវតែបង្ហាញទង្វើជាមុនសម្រាប់អ្នកដើរតាមខ្លួន និងជម្រុញអ្នកដទៃជានិច្ចនូវអ្វីដែលពួកគេមិនហ៊ានបញ្ចេញសកម្មភាពឬនិយាយចេញមក។,positive,agreed,Seth,Krisna,positive,positive
475,pair3,ប្រទេសកម្ពុជាជាប់ចំណាត់ថ្នាក់យឺតបំផុតក្នុងតំបន់សម្រាប់ការអភិវឌ្ឍក្នុងការគ្រប់គ្រងទឹកកខ្វក់។,negative,agreed,Seth,Krisna,negative,negative
476,pair3,នៅសតវត្សទី១៧ សៀមបានឈ្លានពានកាន់កាប់ប្រទេសកម្ពុជា ហើយបានប្រែឈ្មោះខេត្តបន្ទាយមានជ័យជាខេត្តស៊ីសុផុន។,negative,agreed,Seth,Krisna,negative,negative
477,pair3,មិត្តភក្តិរបស់ខ្ញុំបានរងការឈឺចាប់យ៉ាងខ្លាំងនៅពេលដែលគេមានទំនាក់ទំនងជាមួយនឹងនារីពីរនាក់ដែលគេមានសង្សាររួចទៅហើយ។,negative,agreed,Seth,Krisna,negative,negative
478,pair3,ខ្ញុំឈឺពោះហើយមានអារម្មណ៍ឈឺ,negative,agreed,Seth,Krisna,negative,negative
479,pair3,ក្នុងរយៈពេលប៉ុន្មានសប្តាហ៍ថ្មីៗនេះ កងកម្លាំងរបស់អ៊ុយក្រែន ដែលគាំទ្រដោយលោកខាងលិច បានបណ្តេញទាហានរុស្ស៊ីចេញពីទីក្រុង និងតំបន់ជាច្រើននៅទីក្រុងឃឺសុន ភាគខាងត្បូង និងបន្ទាយផ្តាច់ខ្លួនភាគខាងកើតនៃទីក្រុងលូហាន និងទីក្រុងដូណែត។,positive,agreed,Seth,Krisna,positive,positive
480,pair3,ការរស់នៅមានសុខភាពល្អ ជាបំណងដែលមនុស្សគ្រប់រូបប្រាថ្នា។,neutral,agreed,Seth,Krisna,neutral,neutral
481,pair3,បើដាច់ដូច្នោះ គឺពួកគាត់ ពិបាកក្នុងការធ្វើដំណើរ គ្មានកន្លែងឆ្លងទេ។,negative,agreed,Seth,Krisna,negative,negative
482,pair3,ខណៈដែលកន្ទោងសំចតត្រង់ណាគេដឹងថាកន្លែងនោះហើយដែលអាធនវាលាក់ខ្លួនពួនអាត្មាវា។,neutral,agreed,Seth,Krisna,neutral,neutral
483,pair3,ឯកឧត្តម ក៏បានស្នើឱ្យបងប្អូនប្រជាពលរដ្ឋរាយការណ៍មកអាជ្ញាធរដែនដី និងសមត្ថកិច្ចគ្រប់ជាន់ថ្នាក់ ដើម្បីមានវិធានការបានទាន់ពេលវេលាផងដែរ។,neutral,agreed,Seth,Krisna,neutral,neutral
484,pair3,បន្ថែមពីលើនេះអ្នកស្រាវជ្រាវបានសម្គាល់ឃើញថា អត្រានៃការរលាកសន្លាក់គឺជិត៥០%ក្នុងចំនោមអ្នកដែលមានអាយុលើសពី៦៥ឆ្នាំនិងប្រហែល៣០%ក្នុងចំនោមអ្នកដែលមានអាយុចន្លោះពី៤៥ឆ្នាំទៅ៦៤ឆ្នាំ៕,negative,agreed,Seth,Krisna,negative,negative
485,pair3,(ភ្នំពេញ)៖ ការបើកយុទ្ធនាការបង្រកាបល្បែងខុសច្បាប់នៅកម្ពុជា និងការរឹតបណ្តឹងច្បាប់ ស្តីពីការគ្រប់គ្រងល្បែងពាណិជ្ជកម្ម គឺជាការលុបបំបាត់ត្រីតូចដើម្បីស្ទូចយកត្រីធំ។,,needs_adjudication,Seth,Krisna,positive,neutral
486,pair3,អ្នកខ្លះប្រឹងធ្វើការទាំងឈឺ ទាំងជាមិនបានសម្រាក។,neutral,agreed,Seth,Krisna,neutral,neutral
487,pair3,ជំនួបរវាងមន្រតីអប់រំនៃប្រទេសទាំងពីរ ក៏បានជជែកអំពីការរឹតចំណងមិត្តភាពលើវិស័យអប់រំ ក៏ដូចជាការពិភាក្សាលើការងារសិក្សាថ្នាក់ឧត្តមសិក្សា និងការផ្តល់អាហាររូបករណ៍រវាងប្រទេសកម្ពុជា និងសាធារណរដ្ឋសង្គមនិយមវៀតណាម។,positive,agreed,Seth,Krisna,positive,positive
488,pair3,ទាំងនេះគ្រាន់តែជារឿងឮតៗគ្នាប៉ុណ្ណោះ។,neutral,agreed,Seth,Krisna,neutral,neutral
489,pair3,នាយទុំក៏រត់តាមជាប់ពីក្រោយទៅដែរ។,neutral,agreed,Seth,Krisna,neutral,neutral
490,pair3,"តាបានឈ្នួតក្បាលក៏ត្រឡប់មកកន្លែងរទេះរបស់គាត់រកមើលត្រីអាំងមិនឃើញងាករកចុះឡើងមិនឃើញសោះក៏ក្រឡេកទៅលើចុងឈើទើបឃើញក្អែកទាំងពីរកំពុងចែកត្រីអាំងគ្នាស៊ីយ៉ាងហ៊ឺហា,តាក្តៅចិត្តណាស់ប៉ុន្តែមិនដឹងធ្វើម្តេចកើត។",,needs_adjudication,Seth,Krisna,negative,neutral
491,pair3,លោក រស់ ភីរុណ បានបញ្ជាក់ថា ចាប់ពីពេលនេះទៅកាស៊ីណូតូចតាច ដែលមានដើមទុនតិច ឬកាស៊ីណូដែលមិនបំពេញបាននូវលក្ខខណ្ឌច្បាប់ អាចមិនត្រូវបានផ្តល់អាជ្ញាបណ្ណបន្តសុពលភាពទៀតឡើយ លុះត្រាតែកាស៊ីណូដែលមានទុនវិនិយោគធំតាមច្បាប់តម្រូវ ទើបអាចវិនិយោគលើវិស័យល្បែងនៅកម្ពុជាបាន។,positive,agreed,Seth,Krisna,positive,positive
492,pair3,តែពួកដំរីទាំងនោះ មិនបានជូនទៅម្តាយស្តេចដំរីពិសាទេ បែរជាយក បរិភោគដោយខ្លួនឯង។,negative,agreed,Seth,Krisna,negative,negative
493,pair3,ខណៈពេលថ្មីៗនេះ កូរ៉េខាងជើងគាំទ្រជាសាធារណៈចំពោះក្រុងមូស្គូ បន្ទាប់ពីរុស្ស៊ីបានចូលឈ្លានពានអ៊ុយក្រែន។,negative,agreed,Seth,Krisna,negative,negative
494,pair3,ស្រលាញ់មនុស្សម្នាក់គឺគ្មានហេតុផល ខ្ញុំក៏បានយល់ និងទទួលស្គាល់ថាជាការពិត បន្ទាប់ពីខ្ញុំឃាត់ចិត្តខ្លួនឯង មិនឱ្យស្រលាញ់គេមិនបាន។,negative,agreed,Seth,Krisna,negative,negative
495,pair3,ទាក់ទងនឹងកន្លែងលាងដៃ ប្រជាជនកម្ពុជានៅតាមជនបទមិនមានលទ្ធភាពប្រើប្រាស់គ្រឿងបរិក្ខារនេះទេ បើធៀបនឹងគ្រួសារក្នុងទីក្រុង។,negative,agreed,Seth,Krisna,negative,negative
496,pair3,អ្នកស្រី សុផាវី បានបន្ថែមថា៖ «ប៉ុន្តែនៅស្រុកយើង យើងស្គាល់ពីអារម្មណ៍អតិថិជន ដែលត្រូវការផ្ទះធំ និងមានផាសុកភាព។,neutral,agreed,Seth,Krisna,neutral,neutral
497,pair3,(ភ្នំពេញ)៖ ឯកអគ្គរដ្ឋទូតថ្មីនៃស្ថានទូតតួកគីប្រចាំកម្ពុជា លោកស្រី អ៊ូលឃូ កូចេអ៊ែហ្វ៊ែ (ÜLKÜ KOCAEFE) បានប្តេជ្ញាជំរុញឱ្យមានជើងហោះហើរត្រង់កម្ពុជា-តួកគីឱ្យបានក្នុងអាណត្តិបេសកកម្មរបស់លោកស្រី។,positive,agreed,Seth,Krisna,positive,positive
498,pair3,ស្របតាមចក្ខុវិស័យរបស់រដ្ឋាភិបាលក្នុងការប្រែក្លាយស្ថានភាពសេដ្ឋកិច្ចរបស់ប្រទេសកម្ពុជាទៅជាប្រទេសមានប្រាក់ចំណូលមធ្យមកម្រិតខ្ពស់ឲ្យបាននៅក្នងឆ្នាំ ២០៣០ ការអប់រំបានក្លាយជាអាទិភាពចំបង។,positive,agreed,Seth,Krisna,positive,positive
499,pair3,ជំនឿក៏អាចកើតចេញពីមនុស្សម្នាក់ ឬមនុស្សមួយក្រុមដែលមានប្រាជ្ញាខ្ពស់ជាងគេ ឬជាអ្នកខ្លាំងពូកែក្នុងប្រវត្តិសាស្រតដូចជាស្តេចត្រាញ់ជាដើម ក្នុងគោលបំណងចង់ធ្វើឲ្យសង្គមមានសណ្តាប់ធ្នាប់ ដើរទៅរកផ្លូវត្រូវ ឬស្របទៅតាមគន្លងដែលគេចង់បាន។,neutral,agreed,Seth,Krisna,neutral,neutral
500,pair3,ក្រុមហ៊ុន Nike បានចូលរួមជាមួយម៉ាកយីហោសំខាន់ៗផ្សេងទៀត ដើម្បីបញ្ជាក់ពីការចាកចេញទាំងស្រុងពីទីផ្សាររុស្ស៊ី។,positive,agreed,Seth,Krisna,positive,positive
501,pair3,ឥទ្ធិពលនៃស្ទឹងខាងលើនេះនឹងធ្វើឱ្យទឹកស្ទឹងពោធិ៍សាត់មានសន្ទុះកើនឡើងបន្តបន្ទាប់ និងអាចបង្កឱ្យមានទឹកជំនន់ នៅក្នុងខេត្តពោធិ៍សាត់។,negative,agreed,Seth,Krisna,negative,negative
502,pair3,ដីស្រែទាំងអស់ គឺជាកម្មសិទ្ធិរបស់អង្គការ និងប្រជាជនត្រូវបានបង្ខំឲ្យធ្វើស្រែតាមបញ្ជារបស់ថ្នាក់លើដោយគ្មានការប្រកែកតវ៉ាបានទេ,negative,agreed,Seth,Krisna,negative,negative
503,pair3,ខ្ញុំមិនមានតួលេខច្បាស់លាស់ទេ ប៉ុន្តែប្រាកដណាស់តួលេខដែលត្រូវបានរាយការណ៍គឺខុសឆ្ងាយពីការពិត។,negative,agreed,Seth,Krisna,negative,negative
504,pair3,ខ្ញុំគឺខ្លាចបាត់សោរបន្ទប់របស់ខ្ញុំ,,needs_adjudication,Seth,Krisna,negative,neutral
505,pair3,ជាច្រើនជំនាន់មកហើយ យើងចិញ្ចឹមកូនដោយជឿថាបន្លែនិងផ្លែឈើជាអាហារដ៏ល្អបំផុតដើម្បីធ្វើឱ្យរាងកាយរឹងមាំ (សូម្បីតែនៅក្នុងរឿងតុក្កតាល្បី ប៉ុបអាយ ក៏អនុវត្តតាមជំនឿនេះដែរ)។,positive,agreed,Seth,Krisna,positive,positive
506,pair3,ព្រះទិន្នកររះចិញ្ចែងចិញ្ចាចសាជាថ្មី បក្សាបក្សីស្រែកខ្ញៀវខ្ញារ លើចុងព្រឹក្សា រួចហើយទទះស្លាបហើរភឹលពីដើមឈើមួយទៅដើមឈើមួយ ដើម្បីស្វែងរកចំណីតាមសភាវៈគតិដែលធម្មជាតិបង្កើតមក…។,neutral,agreed,Seth,Krisna,neutral,neutral
507,pair3,"ថ្លែងពីព្រះនាងកេសកេសី,ទ្រង់ផ្ទំលក់ក្នុងរាត្រីបានយល់សប្តិឃើញតាចាស់ម្នាក់មកប្រាប់ថា:ព្រះរាជកុមារវរវង្សនេះហើយជាព្រះស្វាមីព្រះនាងពីអតីតកាល។",neutral,agreed,Seth,Krisna,neutral,neutral
508,pair3,លោក Pablo Kang ឯកអគ្គរដ្ឋទូតអូស្រ្តាលីប្រចាំកម្ពុជា បានសរសេរតាមបណ្តាញសង្គមធ្វីតធ័រ នៅថ្ងៃសុក្រ ដោយសម្តែងក្តីខកចិត្តទៅនឹងការសម្រេចរបស់តុលាការ ខណៈលោក សុន ឆ័យ ត្រូវបានកាត់ទោសពីបទបរិហាកេរ្តិ៍តាមប្រព័ន្ធផ្សព្វផ្សាយ។,negative,agreed,Seth,Krisna,negative,negative
509,pair3,បងប្រុសដែលជាអ្នកដឹកនាំក្រុមទេសចរណ៍(Tour Leader) ដើរទៅដើរមក និយាយទូរស័ព្ទជាមួយអ្នកដែលមិនទាន់មកដល់។,neutral,agreed,Seth,Krisna,neutral,neutral
510,pair3,តាមច្បាប់ត្រង់ចំណុចនេះ គេអាចចោទប្រកាន់ថា លោកអនុសេនីយ៍ឯក អ៊ុំ ឬ Kerler ថាធ្វើខុសច្បាប់ហើយ គឺខុសពីគោលការណ៍កំណត់ក្នុងប្រការ១ នៃសន្ធិសញ្ញាឆ្នាំ១៩០៤។,negative,agreed,Seth,Krisna,negative,negative
511,pair3,គាត់មានការតក់ស្លុតយ៉ាងខ្លាំងស្ទើរតែមិនជឿហើយស្រក់ទឹកភ្នែកមកបណ្តើរខំទប់បណ្តើរ ទាំងក្តីបារម្ភខ្លាចឪពុកម្តាយដឹងថាខ្លួនមានជម្ងឺនេះពួកគាត់មិនអាចទទួលយកបាននូវបញ្ហាទាំងនេះ,negative,agreed,Seth,Krisna,negative,negative
512,pair3,គួរបញ្ជាក់ថា ចាប់តាំងពីដើមខែកញ្ញាមក កងកម្លាំងអ៊ុយក្រែនបានដណ្តើមការកាន់កាប់ទឹកដីភាគខាងកើតយ៉ាងឆាប់រហ័ស ដើម្បីទទួលបានការគ្រប់គ្រងខ្សែផ្គត់ផ្គង់របស់រុស្ស៊ី ដោយកាត់ផ្តាច់កងកម្លាំងរុស្ស៊ីដែលមានទំហំធំ និងបង្ខំឱ្យពួកគេដកថយ៕,,needs_adjudication,Seth,Krisna,positive,neutral
513,pair3,បច្ចុប្បន្នយើងព័ត៌មានបន្តិចបន្តួចអំពីប្រវត្តិរបស់កាហ្វេនៅកម្ពុជា។,neutral,agreed,Seth,Krisna,neutral,neutral
514,pair3,ការប្រកាសសាលក្រមនេះធ្វើឡើងក្នុងថ្ងៃតែមួយក្រោយពីសាលាដំបូងរាជធានីភ្នំពេញ បានបើកសវនាការជំនុំជម្រះបណ្តឹងរបស់គណបក្សប្រជាជនកម្ពុជាប្រឆាំងលោក សុន ឆ័យ កាលពីព្រឹកមិញ ករណីអនុប្រធានគណបក្សភ្លើងទៀនរូបនេះ បាននិយាយរិះគន់បក្សកាន់ អំណាចអំពីការបោះឆ្នោតជ្រើសរើសក្រុមប្រឹក្សាឃុំ សង្កាត់ កាលពីខែមិថុនា ឆ្នាំ២០២២។,negative,agreed,Seth,Krisna,negative,negative
515,pair3,កន្លែងណាសម្រាប់បត់ទៅសួនផ្ការីក?,neutral,agreed,Seth,Krisna,neutral,neutral
516,pair3,នៅព្រឹកថ្ងៃទី ១ ខែតុលា ឆ្នាំ ២០២២ ស្អែកនេះសម្តេចអគ្គមហាសេនាបតីតេជោ ហ៊ុន សែន នាយករដ្ឋមន្រតី នៃព្រះរាជាណាចក្រកម្ពុជា នឹងអញ្ជើញជួបសំណេះសំណាលជាមួយប្រជាពលរដ្ឋ ដែលបាន ចាប់ឆ្នោតមកស់នៅតំបន់អភិវឌ្ឍន៍ភូមិធម្មជាតិរុនតាឯក ក្នុងឃុំរុនតាឯក ស្រុកបន្ទាយស្រី ខេត្តសៀមរាប។,neutral,agreed,Seth,Krisna,neutral,neutral
517,pair3,ប្រជាពលរដ្ឋបានផុសផុលចូលវិភាគទានយ៉ាងកុះករ ដើម្បីជាវវ៉ាក់សាំងសម្រាប់ចាក់បង្ការមេរោគកូវីដ១៩ ដែលបង្ហាញអំពីស្មារតីនៃការចូលរួមទទួលខុសត្រូវ លើកិច្ចការជាតិប្រកបដោយមោទនភាព និងជំនឿជឿជាក់យ៉ាងមុតមាំចំពោះប្រមុខរាជរដ្ឋាភិបាល។,,needs_adjudication,Seth,Krisna,neutral,negative
