id,pair,label,sentence,cleaned_text,tokens,n_tokens_raw,n_tokens_clean
527,pair3,negative,ហើយមកដល់ពេលនេះទើបខ្ញុំដឹងថា តាមការពិតទៅគ្មាននរណាខ្វល់ខ្វាយពីយើងតាំងតែពីដំបូងម្ល៉េះ ព្រោះមនុស្សគ្រប់គ្នារវល់ខ្វល់ខ្វាយ និងគិតគូរពីរឿងរបស់គេដែរ,មកដល់ ពេលនេះ ទើប ដឹង តាម ការពិត គ្មាន នរណា ខ្វល់ខ្វាយ តាំងតែពី ដំបូង ម្ល៉េះ មនុស្ស គ្រប់ រវល់ ខ្វល់ខ្វាយ គិតគូរ រឿង,"['មកដល់', 'ពេលនេះ', 'ទើប', 'ដឹង', 'តាម', 'ការពិត', 'គ្មាន', 'នរណា', 'ខ្វល់ខ្វាយ', 'តាំងតែពី', 'ដំបូង', 'ម្ល៉េះ', 'មនុស្ស', 'គ្រប់', 'រវល់', 'ខ្វល់ខ្វាយ', 'គិតគូរ', 'រឿង']",31,18
528,pair3,neutral,លោក ហ៊ុន សែន បានលើកឡើងថា វិស័យឯកជននៅកម្ពុជាកំពុងបន្តពង្រឹង និងពង្រីកខ្លួនជាបន្តបន្ទាប់ ដែលសកម្មភាពនេះទាមទារឱ្យមានការបណ្តុះបណ្តាលធនធានមនុស្សមានសមត្ថភាពកាន់តែច្រើន ខណៈរដ្ឋាភិបាលចាត់ទុកវិស័យឯកជន គឺជាក្បាលម៉ាស៊ីនកំណើនសេដ្ឋកិច្ច។,ហ៊ុន សែន លើកឡើង វិស័យ ឯកជន កម្ពុជា កំពុង បន្ត ពង្រឹង ពង្រីក ខ្លួន បន្តបន្ទាប់ សកម្មភាព ទាមទារ ឱ្យ មាន ការបណ្តុះបណ្តាល ធនធាន មនុស្ស មាន សមត្ថភាព កាន់តែ ច្រើន ខណៈ រដ្ឋាភិបាល ចាត់ទុក វិស័យ ឯកជន គឺជា ក្បាល ម៉ាស៊ីន កំណើន សេដ្ឋកិច្ច,"['ហ៊ុន', 'សែន', 'លើកឡើង', 'វិស័យ', 'ឯកជន', 'កម្ពុជា', 'កំពុង', 'បន្ត', 'ពង្រឹង', 'ពង្រីក', 'ខ្លួន', 'បន្តបន្ទាប់', 'សកម្មភាព', 'ទាមទារ', 'ឱ្យ', 'មាន', 'ការបណ្តុះបណ្តាល', 'ធនធាន', 'មនុស្ស', 'មាន', 'សមត្ថភាព', 'កាន់តែ', 'ច្រើន', 'ខណៈ', 'រដ្ឋាភិបាល', 'ចាត់ទុក', 'វិស័យ', 'ឯកជន', 'គឺជា', 'ក្បាល', 'ម៉ាស៊ីន', 'កំណើន', 'សេដ្ឋកិច្ច']",42,33
529,pair3,negative,សូមក្មួយដឹងច្បាស់ ថា គ្មាននណារម្នាក់ចង់ឲ្យយើងខ្ពស់ពូកែរជាងគេទេ។,សូម ក្មួយ ដឹង ច្បាស់ គ្មាន នណារ ម្នាក់ ចង់ឲ្យ ខ្ពស់ ពូកែរ ជាង,"['សូម', 'ក្មួយ', 'ដឹង', 'ច្បាស់', 'គ្មាន', 'នណារ', 'ម្នាក់', 'ចង់ឲ្យ', 'ខ្ពស់', 'ពូកែរ', 'ជាង']",16,11
530,pair3,positive,ចំណែក កីឡាករ ឈុត សេរីវ៉ាន់ថង នៅតែរក្សាទម្រង់ប្រកួតបានយ៉ាងល្អ ដោយរូបគេបានយកឈ្នះពិន្ទុមិត្តរួមក្រុមជម្រើសជាតិ វ៉ាន់ វឿន បន្ទាប់ពីតស៊ូគ្នាពេញ៥ទឹកមកនោះ។,ចំណែក កីឡាករ ឈុត សេរី វ៉ាន់ ថង នៅតែ រក្សា ទម្រង់ ប្រកួត យ៉ាង ល្អ រូប យកឈ្នះ ពិន្ទុ មិត្ត រួម ក្រុម ជម្រើសជាតិ វ៉ាន់ វឿន បន្ទាប់ពី តស៊ូ ពេញ ៥ទឹក,"['ចំណែក', 'កីឡាករ', 'ឈុត', 'សេរី', 'វ៉ាន់', 'ថង', 'នៅតែ', 'រក្សា', 'ទម្រង់', 'ប្រកួត', 'យ៉ាង', 'ល្អ', 'រូប', 'យកឈ្នះ', 'ពិន្ទុ', 'មិត្ត', 'រួម', 'ក្រុម', 'ជម្រើសជាតិ', 'វ៉ាន់', 'វឿន', 'បន្ទាប់ពី', 'តស៊ូ', 'ពេញ', '៥ទឹក']",33,25
531,pair3,neutral,ថ្លែងបន្ទាប់ពីកិច្ចប្រជុំកំពូលនៃអង្គការសហប្រតិបត្តិការសៀងហៃ លោក ពូទីន បានចាត់ទុកការឈ្លានពានរបស់រុស្ស៊ីថាជាជំហានចាំបាច់មួយដើម្បីការពារអ្វីដែលលោកបាននិយាយថាជាផែនការរបស់លោកខាងលិចដើម្បីបំបែកប្រទេសរុស្ស៊ី។,ថ្លែង បន្ទាប់ពី កិច្ចប្រជុំ កំពូល នៃ អង្គការ សហប្រតិបត្តិការ សៀង ហៃ ពូទីន ចាត់ទុក ការឈ្លានពាន រុស្ស៊ី ជំហាន ចាំបាច់ ការពារ អ្វី និយាយ ផែនការ ខាងលិច បំបែក ប្រទេស រុស្ស៊ី,"['ថ្លែង', 'បន្ទាប់ពី', 'កិច្ចប្រជុំ', 'កំពូល', 'នៃ', 'អង្គការ', 'សហប្រតិបត្តិការ', 'សៀង', 'ហៃ', 'ពូទីន', 'ចាត់ទុក', 'ការឈ្លានពាន', 'រុស្ស៊ី', 'ជំហាន', 'ចាំបាច់', 'ការពារ', 'អ្វី', 'និយាយ', 'ផែនការ', 'ខាងលិច', 'បំបែក', 'ប្រទេស', 'រុស្ស៊ី']",39,23
532,pair3,negative,កាលពីយប់ថ្ងៃទី១០ ខែកញ្ញា ឆ្នាំ២០២២ មានករណីបុរសម្នាក់បានយកសំរាមទៅបោះចោលនៅទីសាធារណៈ ដែលមានទីតាំង ខាងក្រោងការាស់សាំងកាល់តិច ស្ថិតនៅភូមិ១ សង្កាត់លេខ២ ក្រុងព្រះសីហនុ។,កាលពី យប់ ថ្ងៃទី ១០ ខែកញ្ញា ឆ្នាំ ២០២២ មាន ករណី បុរស ម្នាក់ យក សំរាម បោះចោល ទី សាធារណៈ មាន ទីតាំង ខាងក្រោង ការាស់ សាំង កាល់ តិច ស្ថិត ភូមិ១ សង្កាត់ លេខ ក្រុង ព្រះសីហនុ,"['កាលពី', 'យប់', 'ថ្ងៃទី', '១០', 'ខែកញ្ញា', 'ឆ្នាំ', '២០២២', 'មាន', 'ករណី', 'បុរស', 'ម្នាក់', 'យក', 'សំរាម', 'បោះចោល', 'ទី', 'សាធារណៈ', 'មាន', 'ទីតាំង', 'ខាងក្រោង', 'ការាស់', 'សាំង', 'កាល់', 'តិច', 'ស្ថិត', 'ភូមិ១', 'សង្កាត់', 'លេខ', 'ក្រុង', 'ព្រះសីហនុ']",36,29
533,pair3,negative,កាលមកដល់ថ្មីៗគ្មានអ្នកណានិយាយរកខ្ញុំទេខ្ញុំនៅត្រឹកៗម្នាក់ឯងធុញអើយសែនធុញបើកុំតែបងប្រុសស្នាក់ការធំខ្ញុំកាចម្ល៉េះខ្ញុំវិលទៅក្រចេះវិញបាត់ទៅហើយ,កាល មកដល់ ថ្មី គ្មាន អ្នកណា និយាយ រក ត្រឹក ម្នាក់ឯង ធុញ អើយ សែន ធុញ កុំ បង ប្រុស ស្នាក់ការធំ កាច ម្ល៉េះ វិល ក្រចេះ វិញ បាត់,"['កាល', 'មកដល់', 'ថ្មី', 'គ្មាន', 'អ្នកណា', 'និយាយ', 'រក', 'ត្រឹក', 'ម្នាក់ឯង', 'ធុញ', 'អើយ', 'សែន', 'ធុញ', 'កុំ', 'បង', 'ប្រុស', 'ស្នាក់ការធំ', 'កាច', 'ម្ល៉េះ', 'វិល', 'ក្រចេះ', 'វិញ', 'បាត់']",36,23
534,pair3,neutral,ចៅពញាភក្តីសង្គរាមហុកទទួលព្រះរាជបញ្ជាហើយក៏សន្យានឹងព្រះជ័យជេដ្ឋាថាតែ៧ថ្ងៃនឹងធ្វើការនេះឲ្យបានសម្រេចហើយសូមព្រះអង្គឲ្យទ័ពទៅចាំទទួល។,ចៅ ពញា ភក្តី សង្គ រាម ហុក ទទួល ព្រះរាជ បញ្ជា ហើយក៏ សន្យា ព្រះជ័យ ជេដ្ឋា ថ្ងៃ ធ្វើ ការ ឲ្យបាន សម្រេច សូម ព្រះអង្គ ឲ្យ ទ័ព ចាំ ទទួល,"['ចៅ', 'ពញា', 'ភក្តី', 'សង្គ', 'រាម', 'ហុក', 'ទទួល', 'ព្រះរាជ', 'បញ្ជា', 'ហើយក៏', 'សន្យា', 'ព្រះជ័យ', 'ជេដ្ឋា', 'ថ្ងៃ', 'ធ្វើ', 'ការ', 'ឲ្យបាន', 'សម្រេច', 'សូម', 'ព្រះអង្គ', 'ឲ្យ', 'ទ័ព', 'ចាំ', 'ទទួល']",33,24
535,pair3,neutral,បើដល់ពេលឃ្លានក៏ទៅរកអីញ៉ាំទៅ។,ឃ្លាន រក ញ៉ាំ,"['ឃ្លាន', 'រក', 'ញ៉ាំ']",11,3
536,pair3,neutral,ការសិក្សានៅក្នុង ទស្សនាវត្តីវេជ្ជសាស្រតផ្នែកអាហារូបត្ថម្ភរបស់អាមេរិកាំង បានបង្ហាញថា មនុស្សត្រូវបរិភោគអាហារជាមធ្យមប្រហែល ៣០០ កាឡូរីក្នុងមួយថ្ងៃ ទន្ទឹមនឹងពេលដែលពួកគេទទួលទានដំណេកយ៉ាងលក់ស្រួល ។,ការសិក្សា នៅក្នុង ទស្សនា វត្តី វេជ្ជសាស្រត ផ្នែក អាហារូបត្ថម្ភ អាមេរិកាំង បង្ហាញ មនុស្ស បរិភោគ អាហារ មធ្យម ប្រហែល ៣០០ កាឡូរី ថ្ងៃ ទន្ទឹមនឹង ពួកគេ ទទួលទាន ដំណេក យ៉ាង លក់ ស្រួល,"['ការសិក្សា', 'នៅក្នុង', 'ទស្សនា', 'វត្តី', 'វេជ្ជសាស្រត', 'ផ្នែក', 'អាហារូបត្ថម្ភ', 'អាមេរិកាំង', 'បង្ហាញ', 'មនុស្ស', 'បរិភោគ', 'អាហារ', 'មធ្យម', 'ប្រហែល', '៣០០', 'កាឡូរី', 'ថ្ងៃ', 'ទន្ទឹមនឹង', 'ពួកគេ', 'ទទួលទាន', 'ដំណេក', 'យ៉ាង', 'លក់', 'ស្រួល']",34,24
537,pair3,positive,និយ័តករទូរគមនាគមន៍កម្ពុជា ប្រកាសបិទខ្ទប់គេហទំព័រនិងយូអអិល ចំនួន ៩ ដែលបង្ហោះរូបភាព និងវីដែអូអាសអាភាសកុមារ។,និយ័តករ ទូរគមនាគមន៍ កម្ពុជា ប្រកាស បិទ ខ្ទប់ គេហទំព័រ យូអអិល ចំនួន បង្ហោះ រូបភាព វីដែអូ អាសអាភាស កុមារ,"['និយ័តករ', 'ទូរគមនាគមន៍', 'កម្ពុជា', 'ប្រកាស', 'បិទ', 'ខ្ទប់', 'គេហទំព័រ', 'យូអអិល', 'ចំនួន', 'បង្ហោះ', 'រូបភាព', 'វីដែអូ', 'អាសអាភាស', 'កុមារ']",19,14
538,pair3,neutral,បន្ទាប់ពីនោះក្រុមអ្នកកាសែតចែកជើងគ្នារត់ទៅសួរលោកនេះម្តងលោកនោះម្តង ថាភាគីទាំងពីរព្រមព្រៀងគ្នាយ៉ាងម៉េចខ្លះលើចំណុចខ្វែងគំនិតគ្នាទាំងជាង១០ចំណុចនោះតែមិនបានចម្លើយតបនោះទេ។,បន្ទាប់ពី ក្រុម អ្នកកាសែត ចែក ជើង រត់ សួរ ម្តង ម្តង ភាគី ព្រមព្រៀង យ៉ាងម៉េច ខ្លះ ចំណុច ខ្វែង គំនិត ជាង ១០ចំណុច មិន ចម្លើយតប,"['បន្ទាប់ពី', 'ក្រុម', 'អ្នកកាសែត', 'ចែក', 'ជើង', 'រត់', 'សួរ', 'ម្តង', 'ម្តង', 'ភាគី', 'ព្រមព្រៀង', 'យ៉ាងម៉េច', 'ខ្លះ', 'ចំណុច', 'ខ្វែង', 'គំនិត', 'ជាង', '១០ចំណុច', 'មិន', 'ចម្លើយតប']",40,20
539,pair3,neutral,សម្តេចក៏បានចំអកទៅកាន់ក្រុមប្រឆាំងថា រាល់អ្វីដែលធ្វើ គឺគោរពតាមច្បាប់ ហើយអ្នកចាញ់កុំបន្ទោសគេ ចាញ់ដោយខ្លូនឯង ភ្លើដោយខ្លួនឯង ឬហៅថាចាញ់អមត ៕,សម្តេច ចំអក ទៅកាន់ ក្រុម ប្រឆាំង រាល់ អ្វី ធ្វើ គោរព តាម ច្បាប់ អ្នកចាញ់ កុំ បន្ទោស ចាញ់ ខ្លូន ឯង ភ្លើ ខ្លួន ឯង ហៅ ចាញ់ អមត,"['សម្តេច', 'ចំអក', 'ទៅកាន់', 'ក្រុម', 'ប្រឆាំង', 'រាល់', 'អ្វី', 'ធ្វើ', 'គោរព', 'តាម', 'ច្បាប់', 'អ្នកចាញ់', 'កុំ', 'បន្ទោស', 'ចាញ់', 'ខ្លូន', 'ឯង', 'ភ្លើ', 'ខ្លួន', 'ឯង', 'ហៅ', 'ចាញ់', 'អមត']",35,23
540,pair3,negative,កន្លងមក ជៀសមិនផុតពីមានការិយាល័យខ្លះមានភាពមិនប្រក្រតីឡើយ។,កន្លងមក ជៀស មិន ផុត មាន ការិយាល័យ ខ្លះ មាន ភាព មិន ប្រក្រតី ឡើយ,"['កន្លងមក', 'ជៀស', 'មិន', 'ផុត', 'មាន', 'ការិយាល័យ', 'ខ្លះ', 'មាន', 'ភាព', 'មិន', 'ប្រក្រតី', 'ឡើយ']",14,12
541,pair3,neutral,នេះគ្រាន់តែជាជ្រុងមួយនៃគំនិតសម្រាប់ចែកពិចារណ៍ជាសាធារណ៍។,គ្រាន់តែ ជ្រុង នៃ គំនិត ចែក ពិចារណ៍ សាធារណ៍,"['គ្រាន់តែ', 'ជ្រុង', 'នៃ', 'គំនិត', 'ចែក', 'ពិចារណ៍', 'សាធារណ៍']",13,7
542,pair3,positive,គោលដៅនេះគួរតែមានលក្ខណៈគ្រប់ជ្រុងជ្រោយ៖ ក្រៅពីចំណាត់ថ្នាក់សិក្សា គួរតែមានចំណុចសំខាន់ៗសម្រាប់ការរីកចម្រើនផ្ទាល់ខ្លួន និងការអភិវឌ្ឍអត្តចរិត។,គោលដៅ គួរតែ មាន លក្ខណៈ គ្រប់ ជ្រុងជ្រោយ៖ ក្រៅពី ចំណាត់ថ្នាក់ សិក្សា គួរតែ មាន ចំណុច សំខាន់ ការរីកចម្រើន ផ្ទាល់ខ្លួន ការអភិវឌ្ឍ អត្តចរិត,"['គោលដៅ', 'គួរតែ', 'មាន', 'លក្ខណៈ', 'គ្រប់', 'ជ្រុងជ្រោយ៖', 'ក្រៅពី', 'ចំណាត់ថ្នាក់', 'សិក្សា', 'គួរតែ', 'មាន', 'ចំណុច', 'សំខាន់', 'ការរីកចម្រើន', 'ផ្ទាល់ខ្លួន', 'ការអភិវឌ្ឍ', 'អត្តចរិត']",22,17
543,pair3,positive,បទមួយណាក៏ពិរោះដែល នឹកស្រុកខ្លាំងណាស់,បទ ពិរោះ នឹក ស្រុក ខ្លាំង ណាស់,"['បទ', 'ពិរោះ', 'នឹក', 'ស្រុក', 'ខ្លាំង', 'ណាស់']",10,6
544,pair3,neutral,លោកឧកញ៉ាបន្ថែមថា រឹតតែអស្ចារ្យជាងនេះទៅទៀត សម្រាប់អតិថិជនទាំងអស់ ដែលមកចូលរួមពិធីបើកលក់ជាផ្លូវការ គម្រោង ហ្គ្រេនភ្នំពេញស៊ីធី ទីII រយៈពេលបីថ្ងៃនេះ នឹងទទួលបានការផ្តល់ជូនពិសេសមិនធ្លាប់មាន,ឧកញ៉ា បន្ថែម រឹតតែ អស្ចារ្យ ជាង ទៀត អតិថិជន ទាំងអស់ ចូលរួម ពិធី បើក លក់ ផ្លូវការ គម្រោង ហ្គ្រេន ភ្នំពេញ ស៊ីធី ទីII រយៈពេល បី ថ្ងៃ ទទួលបាន ការផ្តល់ ជូន ពិសេស មិន ធ្លាប់ មាន,"['ឧកញ៉ា', 'បន្ថែម', 'រឹតតែ', 'អស្ចារ្យ', 'ជាង', 'ទៀត', 'អតិថិជន', 'ទាំងអស់', 'ចូលរួម', 'ពិធី', 'បើក', 'លក់', 'ផ្លូវការ', 'គម្រោង', 'ហ្គ្រេន', 'ភ្នំពេញ', 'ស៊ីធី', 'ទីII', 'រយៈពេល', 'បី', 'ថ្ងៃ', 'ទទួលបាន', 'ការផ្តល់', 'ជូន', 'ពិសេស', 'មិន', 'ធ្លាប់', 'មាន']",38,28
545,pair3,neutral,តុលាការចាប់ផ្តើមកោះហៅសាក្សីចូលបំភ្លឺក្នុងដំណាក់កាលនៃសវនាការជំនុំជម្រះចាប់ពីសវនាការសប្តាហ៍លើកទី៥៩ មក។,តុលាការ ចាប់ផ្តើម កោះហៅ សាក្សី ចូល បំភ្លឺ ដំណាក់កាល នៃ សវនាការ ជំនុំជម្រះ ចាប់ពី សវនាការ សប្តាហ៍ លើក ទី ៥៩,"['តុលាការ', 'ចាប់ផ្តើម', 'កោះហៅ', 'សាក្សី', 'ចូល', 'បំភ្លឺ', 'ដំណាក់កាល', 'នៃ', 'សវនាការ', 'ជំនុំជម្រះ', 'ចាប់ពី', 'សវនាការ', 'សប្តាហ៍', 'លើក', 'ទី', '៥៩']",19,16
546,pair3,neutral,បើតាមលោករដ្ឋមន្ត្រីសុខាភិបាលដដែល នៅក្នុងចំណោមអ្នកដែលគេជួយសង្គ្រោះបាននោះ មាន ១១ នាក់កំពុងទទួលការព្យាបាលនៅមន្ទីរពេទ្យ។,តាម រដ្ឋមន្ត្រី សុខាភិបាល ដដែល នៅក្នុង ចំណោម ជួយសង្គ្រោះ មាន ១១ នាក់ កំពុង ទទួល ការព្យាបាល មន្ទីរពេទ្យ,"['តាម', 'រដ្ឋមន្ត្រី', 'សុខាភិបាល', 'ដដែល', 'នៅក្នុង', 'ចំណោម', 'ជួយសង្គ្រោះ', 'មាន', '១១', 'នាក់', 'កំពុង', 'ទទួល', 'ការព្យាបាល', 'មន្ទីរពេទ្យ']",23,14
547,pair3,negative,អារម្មណ៍នៃភាពអស់កម្លាំងខ្លាំង អាចជារោគសញ្ញាមួយក្នុងចំណោមរោគសញ្ញានៃជំងឺធ្លាក់ទឹកចិត្ត។,អារម្មណ៍ នៃ ភាពអស់ កម្លាំង ខ្លាំង រោគសញ្ញា ចំណោម រោគសញ្ញា នៃ ជំងឺ ធ្លាក់ទឹកចិត្ត,"['អារម្មណ៍', 'នៃ', 'ភាពអស់', 'កម្លាំង', 'ខ្លាំង', 'រោគសញ្ញា', 'ចំណោម', 'រោគសញ្ញា', 'នៃ', 'ជំងឺ', 'ធ្លាក់ទឹកចិត្ត']",16,11
548,pair3,positive,ដូច្នេះបើយើងមានឱកាសទទួលនូវអារម្មណ៍ល្អពីរឿងអ្វីមួយ យើងគួរតែចំណាយពេលផ្តោតអារម្មណ៍ដោយក្តីអំណរ និងយកចិត្តទុកដាក់ជាមួយអារម្មណ៍រីករាយមួយនោះឲ្យបានយូរ និងច្រើនបំផុត ព្រោះវាមានតែម្តងប៉ុណ្ណោះក្នុងមួយជីវិត។,ដូច្នេះ មាន ឱកាស ទទួល នូវ អារម្មណ៍ ល្អ រឿង អ្វី គួរតែ ចំណាយ ផ្តោត អារម្មណ៍ ក្តីអំណរ យកចិត្តទុកដាក់ អារម្មណ៍ រីករាយ ឲ្យបាន យូរ ច្រើន បំផុត មាន ម្តង ប៉ុណ្ណោះ ជីវិត,"['ដូច្នេះ', 'មាន', 'ឱកាស', 'ទទួល', 'នូវ', 'អារម្មណ៍', 'ល្អ', 'រឿង', 'អ្វី', 'គួរតែ', 'ចំណាយ', 'ផ្តោត', 'អារម្មណ៍', 'ក្តីអំណរ', 'យកចិត្តទុកដាក់', 'អារម្មណ៍', 'រីករាយ', 'ឲ្យបាន', 'យូរ', 'ច្រើន', 'បំផុត', 'មាន', 'ម្តង', 'ប៉ុណ្ណោះ', 'ជីវិត']",43,25
549,pair3,neutral,មែនទែនទៅ ក្លឹប Inter Miami មានបំណងចង់បាន Cristiano Ronaldo ដើម្បីជំនួសតួនាទីតំបន់ប្រយុទ្ធ Gonzalo Higuain ដែលបានប្រកាសចូលនិវត្តន៍ពីអាជីពបាល់ទាត់នាចុងបញ្ចប់រដូវកាលនេះ។,មែនទែន ក្លឹប Inter Miami មាន បំណង ចង់បាន Cristiano Ronaldo ជំនួស តួនាទី តំបន់ ប្រយុទ្ធ Gonzalo Higuain ប្រកាស ចូលនិវត្តន៍ អាជីព បាល់ទាត់ នា ចុងបញ្ចប់ រដូវកាល,"['មែនទែន', 'ក្លឹប', 'Inter', 'Miami', 'មាន', 'បំណង', 'ចង់បាន', 'Cristiano', 'Ronaldo', 'ជំនួស', 'តួនាទី', 'តំបន់', 'ប្រយុទ្ធ', 'Gonzalo', 'Higuain', 'ប្រកាស', 'ចូលនិវត្តន៍', 'អាជីព', 'បាល់ទាត់', 'នា', 'ចុងបញ្ចប់', 'រដូវកាល']",29,22
550,pair3,neutral,មុខងាររបស់តម្រងនោម ជាទូទៅអាចបញ្រ្ចាស់ទៅវិញទៅមក ។,មុខងារ តម្រងនោម ជាទូទៅ បញ្រ្ចាស់ វិញ,"['មុខងារ', 'តម្រងនោម', 'ជាទូទៅ', 'បញ្រ្ចាស់', 'វិញ']",11,5
551,pair3,neutral,លើសពីនេះទៀតមាត្រា ៣៩ នៃច្បាប់ស្តីពីការអប់រំបានផ្តោតជាពិសេសលើសិទ្ធិរបស់សិស្សពិការ។,លើស ទៀត មាត្រា ៣៩ នៃ ច្បាប់ ស្តីពី ការអប់រំ ផ្តោត ជាពិសេស សិទ្ធិ សិស្ស ពិការ,"['លើស', 'ទៀត', 'មាត្រា', '៣៩', 'នៃ', 'ច្បាប់', 'ស្តីពី', 'ការអប់រំ', 'ផ្តោត', 'ជាពិសេស', 'សិទ្ធិ', 'សិស្ស', 'ពិការ']",19,13
552,pair3,negative,ខណៈពេលដែលច្បាប់ការងារធានាបរិស្ថានការងារសុវត្ថិភាព ស្តង់ដាសុវត្ថិភាពនៅតែទាប ហើយការពង្រឹងការអនុវត្តក៏មិនអានទៅរួច ដោយសារកម្ពុជាពុំទាន់មានអនុក្រឹត្យស្តីពីសុខភាព និងសុវត្ថិភាពសម្រាប់វិស័យឧស្សាហកម្ម ដូចជាក្នុងវិស័យសំណង់ជាដើម។,ខណៈពេល ច្បាប់ ការងារ ធានា បរិស្ថាន ការងារ សុវត្ថិភាព ស្តង់ដា សុវត្ថិភាព នៅតែ ទាប ការពង្រឹង ការអនុវត្ត មិន អាន ដោយសារ កម្ពុជា ពុំ ទាន់ មាន អនុក្រឹត្យ ស្តីពី សុខភាព សុវត្ថិភាព វិស័យ ឧស្សាហកម្ម ដូចជា វិស័យ សំណង់ ជាដើម,"['ខណៈពេល', 'ច្បាប់', 'ការងារ', 'ធានា', 'បរិស្ថាន', 'ការងារ', 'សុវត្ថិភាព', 'ស្តង់ដា', 'សុវត្ថិភាព', 'នៅតែ', 'ទាប', 'ការពង្រឹង', 'ការអនុវត្ត', 'មិន', 'អាន', 'ដោយសារ', 'កម្ពុជា', 'ពុំ', 'ទាន់', 'មាន', 'អនុក្រឹត្យ', 'ស្តីពី', 'សុខភាព', 'សុវត្ថិភាព', 'វិស័យ', 'ឧស្សាហកម្ម', 'ដូចជា', 'វិស័យ', 'សំណង់', 'ជាដើម']",39,30
553,pair3,positive,ជួនកាលយើងគ្រាន់តែត្រូវការមនុស្សម្នាក់ដែលទទួលយក ជឿជាក់ ឬគាំទ្រយើងតែប៉ុណ្ណោះ ហើយនៅពេលដែលយើងមានភាពជឿជាក់គ្រប់គ្រាន់ក្នុងការទទួលយកភាពខុសគេរបស់ខ្លួនឯងហើយ នោះរឿងអស្ចារ្យនឹងកើតមានឡើង។,ជួនកាល គ្រាន់តែ ត្រូវការ មនុស្ស ម្នាក់ ទទួលយក ជឿជាក់ គាំទ្រ ប៉ុណ្ណោះ មាន ភាពជឿជាក់ គ្រប់គ្រាន់ ការទទួលយក ភាព ខុស ខ្លួន ឯង រឿង អស្ចារ្យ កើត មាន ឡើង,"['ជួនកាល', 'គ្រាន់តែ', 'ត្រូវការ', 'មនុស្ស', 'ម្នាក់', 'ទទួលយក', 'ជឿជាក់', 'គាំទ្រ', 'ប៉ុណ្ណោះ', 'មាន', 'ភាពជឿជាក់', 'គ្រប់គ្រាន់', 'ការទទួលយក', 'ភាព', 'ខុស', 'ខ្លួន', 'ឯង', 'រឿង', 'អស្ចារ្យ', 'កើត', 'មាន', 'ឡើង']",39,22
554,pair3,negative,ក្បាលរបស់ខ្ញុំមានអារម្មណ៍ថាមិនស្រលះសោះ,ក្បាល មានអារម្មណ៍ មិន ស្រលះ សោះ,"['ក្បាល', 'មានអារម្មណ៍', 'មិន', 'ស្រលះ', 'សោះ']",8,5
555,pair3,neutral,ការថយចុះនូវជីជាតិដីដោយសារការធ្វើប្រពលវប្បកម្មដំណាំបន្តបន្ទាប់ក្នុងរយៈពេលយូរអង្វែងគួរត្រូវពិចារណា និងរកមធ្យោបាយកែលម្អ,ការថយចុះ នូវ ជីជាតិ ដី ដោយសារ ការធ្វើ ប្រពល វប្បកម្ម ដំណាំ បន្តបន្ទាប់ រយៈពេល យូរអង្វែង គួរ ពិចារណា រក មធ្យោបាយ កែលម្អ,"['ការថយចុះ', 'នូវ', 'ជីជាតិ', 'ដី', 'ដោយសារ', 'ការធ្វើ', 'ប្រពល', 'វប្បកម្ម', 'ដំណាំ', 'បន្តបន្ទាប់', 'រយៈពេល', 'យូរអង្វែង', 'គួរ', 'ពិចារណា', 'រក', 'មធ្យោបាយ', 'កែលម្អ']",20,17
556,pair3,neutral,ពួកគេមិនអាចញុំាអាហារមានចំនួនស្មើគ្នានឹងមនុស្សពេញវ័យឡើយ។,ពួកគេ មិន ញុំា អាហារ មាន ចំនួន ស្មើគ្នា មនុស្ស ពេញ វ័យ ឡើយ,"['ពួកគេ', 'មិន', 'ញុំា', 'អាហារ', 'មាន', 'ចំនួន', 'ស្មើគ្នា', 'មនុស្ស', 'ពេញ', 'វ័យ', 'ឡើយ']",14,11
